mktcode,country,market,crop,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
447,Mali,Segou,Sorghum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224202729,0.280472621,0.271536441,0.27629307,0.261197787,0.320286141,0.360839312,0.354495576,0.328684925,0.326152807,0.193896788,0.184283448,0.233722878,0.263779602,0.277883804,0.281621407,0.28007125,0.309734088,0.300487219,0.347913595,0.399207971,0.372558977,0.28393468,0.200455747,0.293991084,0.312971217,0.28982333,0.25602939,0.250035774,0.242035091,0.25264112,0.255803493,0.248185713,0.264671425,0.229644039,0.201434698,0.234069962,0.249624471,0.256014801,0.274909978,0.27356434,0.284843042,0.272386166,0.262610502,0.263404053,0.334121093,0.321149076,0.402138896,0.353893358,0.422993525,0.423075079,0.481616884,0.528805712,0.496532674,0.488099844,0.518913941,0.411369952,0.494274326,0.224903683,0.299682696,0.303588784,0.326463054,0.316473974,0.297473144,0.336463166,0.321373744,0.298963136,0.324919542,0.325482757,0.342903172,0.308615368,0
448,Mali,Sikasso,Millet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246623002,0.258034811,0.271536441,0.288305812,0.296815667,0.308423692,0.360839312,0.388801599,0.361553418,0.356729633,0.33931938,0.255949233,0.254046607,0.273549217,0.277883804,0.281621407,0.290444259,0.320414574,0.35414565,0.369658194,0.443564413,0.383848643,0.386151165,0.378638634,0.304879642,0.312971217,0.28982333,0.286752916,0.269269295,0.260653175,0.310942917,0.314835068,0.297822855,0.296431996,0.271397501,0.282008578,0.264600826,0.28082753,0.288016651,0.307899175,0.328277208,0.328665048,0.348654292,0.350147335,0.316084863,0.313238525,0.362587666,0.361925007,0.393214842,0.422993525,0.453294727,0.521751625,0.53859841,0.52517879,0.516259451,0.518913941,0.568082315,0.553587245,0.440028944,0.409566351,0.374426167,0.408078818,0.395592467,0.396630859,0.346359142,0.351502533,0.368721201,0.37568822,0.366168102,0.394858198,0.411487158,0
448,Mali,Sikasso,Rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60534737,0.639477576,0.672938135,0.720764529,0.736102853,0.771059229,0.841958395,0.89195661,0.876493133,0.866343395,0.727112956,0.767847698,0.711330499,0.654564198,0.664936245,0.673879796,0.674245602,0.694231576,0.804876478,0.750188689,0.776237722,0.790276617,0.681443233,0.668185824,0.653313519,0.625942435,0.621049993,0.614470535,0.577005633,0.558542517,0.583017969,0.590315752,0.595645711,0.635211421,0.626301925,0.584160626,0.610617291,0.582457099,0.597367869,0.659783947,0.744095004,0.766885112,0.762681265,0.722178879,0.790212158,0.783096313,0.77697357,0.754010431,0.707786716,0.725131757,0.725271564,0.722425326,0.783415869,0.859383474,0.750922837,0.801957909,0.783561813,0.790838922,0.733381574,0.74920674,0.758971959,0.632522168,0.5933887,0.594946288,0.593758529,0.60257577,0.597926272,0.609224141,0.610280169,0.623460313,0.617230737,0
448,Mali,Sikasso,Sorghum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224202729,0.246815907,0.259730508,0.27629307,0.273070413,0.284698792,0.336783358,0.343060235,0.328684925,0.305768257,0.232676146,0.184283448,0.203237285,0.254009987,0.258034961,0.261505592,0.269698241,0.299053602,0.321950591,0.358785895,0.388118861,0.361269311,0.295292068,0.222728608,0.261325408,0.271241722,0.25877083,0.25602939,0.240419014,0.214107965,0.25264112,0.255803493,0.258113141,0.254084568,0.25052077,0.201434698,0.223893007,0.249624471,0.256014801,0.274909978,0.27356434,0.284843042,0.305072506,0.306378919,0.295012539,0.334121093,0.331508723,0.341818062,0.344062987,0.402850976,0.402928647,0.421414774,0.430878728,0.429691737,0.422394096,0.424565952,0.44075352,0.345992028,0.273795787,0.259725003,0.252990653,0.326463054,0.316473974,0.297473144,0.267191338,0.251073238,0.249135947,0.253843392,0.254283404,0.25977513,0.257179474,0
449,Mauritania,AdelBagrou,Rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678904294,0.679418855,0.685758958,0.690661262,0.689837015,0.687673566,0.68557717,0.686537084,0.688475532,0.680623224,0.675070798,0.660865734,0.648842015,0.632098377,0.628041202,0.627118703,0.631477911,0.641937567,0.637678284,0.637670603,0.635888262,0.634148249,0.652026262,0.658994265,0.673704757,0.687689703,0.6449232,0.635091561,0.762119871,0.765424788,0,0,0,0,0,0,0.748439589,0.740867462,0.730588755,0.728715222,0.730637282,0.703413667,0.669994978,0.662438103,0.666465394,0.684378379,0.793142633,0.741557953,0.736427063,0,0,0,0,0,0
449,Mauritania,AdelBagrou,Sorghum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452602862,0.443509531,0.457172639,0.479625876,0.485453637,0.515755174,0.48245589,0.533973288,0.516356649,0.463201916,0.459423182,0.477291919,0.459596427,0.433092738,0.479753696,0.480791006,0.45606738,0.463621576,0.425118856,0.425113736,0.415093726,0.40515027,0.434684175,0.421024114,0.43699768,0.434330339,0.4299488,0.423394374,0.45034356,0.480130094,0,0,0,0,0,0,0.748439589,0.90924643,0.929840234,0.844647189,0.750563753,0.619673944,0.468996485,0.422304291,0.466525776,0.410627027,0.468675192,0.465159079,0.502109361,0,0,0,0,0,0
450,Mauritania,Nouakchott,Rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595812866,0.55542199,0.641544583,0.729972298,0.82616361,0.928410675,0.949029359,0.957884017,0.86826697,0.838459816,0.809009126,0.79241155,0.771082554,0.737959224,0.688707869,0.680260026,0.677841256,0.678904294,0.679418855,0.685758958,0.613921122,0.613188457,0.611265392,0.609401929,0.610255186,0.61197825,0.604998421,0.600062932,0.587436208,0.576748458,0.561865224,0.593150024,0.592278775,0.596395805,0.606274369,0.602251713,0.637670603,0.635888262,0.598917791,0.615802581,0.658994265,0.619080047,0.615301313,0.716581334,0.70565729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690015311,0,0.828047629,0.666465394,0,0,0,0.736427063,0,0,0,0,0,0
450,Mauritania,Nouakchott,Sorghum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953300585,0.991824982,1.002413411,0.811080331,0.991396332,1.055012131,0.862753962,1.088504565,1.085333712,1.04807477,1.011261407,0.990514438,0.771082554,0.776799183,0.956538707,0.944805591,0.753156952,0.754338104,0.754909839,0.761954398,0.767401402,0.766485572,0.76408174,0.761752411,0.762818982,0.688475532,0.680623224,0.750078664,0.73429526,0.720935573,0.807681259,0.872279448,0.696798559,0.701642123,1.069895945,0.885664284,0.708522893,0.706542513,0.704609166,0.724473625,0.73221585,0.728329467,0.723883898,0.716581334,0.70565729,0.692836246,0.695840716,0,0,0,0,0,0,0,0,0,0,0,1.058470089,0,1.280724707,0.821985094,0,0.721038757,0.943801031,1.28205257,0,0,0,0,0,0
451,Mauritania,Tintane,Rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816479551,0.808219049,0.797005914,0.79496206,0.797058853,0.803901333,0,0,0.799758473,0.821254055,0.721038757,0.696626282,0.669479149,0,0,0,0,0,0
451,Mauritania,Tintane,Sorghum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.020599439,2.020547622,1.660428988,1.407745315,1.195588279,0,0,0,0.603151182,0.643315676,0.721038757,0.775265132,0.951229448,0,0,0,0,0,0
145,Mozambique,Beira,Maize,0,0,0,0,0,0,0,0,0,0,0,0,0.187417818,0.18353908,0.139235067,0.11404067,0.099239025,0.113482197,0.134689061,0.119668348,0.146103405,0.141196728,0.142821391,0.140519664,0.177954344,0.183495745,0.188583604,0.15566505,0.115780242,0.110617051,0.113237611,0.116239999,0.131936504,0.162685866,0.163488563,0,0.205997532,0.207218191,0.1858291,0.142107233,0.130029301,0.11932199,0.121493803,0.191360619,0.220371483,0.22206834,0.28198441,0.357076422,0.328940623,0.354235578,0.332341809,0.108927619,0.102848687,0.13318535,0.150573437,0.152753439,0.175838515,0.177452404,0.178113508,0.193046359,0.193613482,0.188413719,0.182174779,0.155103085,0.120676403,0.115027111,0.155184685,0.157842095,0.170975376,0.194149122,0.206309224,0.256746354,0.274524545,0.332116819,0.289893485,0.202733174,0.219925589,0.300620757,0.357007784,0.374065357,0.379920615,0.4185661,0.483028129,0.617336289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285551748,0,0,0,0,0,0,0.20200948,0.196896552,0.245722248,0.255186498,0.255303312,0.321226433,0.310748758,0.300091903,0.339958937,0.317528539,0.320802739,0.278889644,0.250447227,0.246703133,0.287500898,0.282189935,0.265829409,0.296774953,0.345580333,0.35823708,0.431436489,0.519697907,0,0.435110747,0.313604725,0.269629899,0.252284446,0.306597207,0.337727824,0,0,0
145,Mozambique,Beira,Rice,0,0,0,0,0,0,0,0,0,0,0,0,0.364589559,0.377824009,0.373871938,0.371593195,0.375996133,0.367750578,0.360881166,0.386357808,0.389032735,0.39087387,0.379274933,0.369833963,0.40761455,0,0.390484046,0.405672554,0.385790135,0.386066624,0.378652249,0.393218123,0.433307255,0.409135586,0.434960314,0,0.491389947,0.465284119,0,0.441493289,0,0.34039458,0.389758643,0.352935896,0.329535094,0.312407969,0.322528801,0.341305209,0.716122602,0.680319985,0.658306857,0.317149801,0.299667037,0.308916019,0.291157973,0.654436053,0.617423926,0.557025484,0.546665341,0.585891727,0.609278644,0.54275557,0.50931417,0.533166856,0.49961568,0,0,0,0,0,0.839630563,0.811434992,0.667305816,0.733234128,0.781055875,0.736459286,0.877635387,0.972450018,1.083076002,1.103867702,1.065934476,1.087857439,1.070650585,1.0699419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740103509,0,0,0,0,0,0,0.773872114,0.816206897,0.823850102,0.92997995,0.930405657,0.937066607,0.937119295,0.937787197,0.99979171,0.926279284,0.915532932,0.903140037,0.967471067,0.917045173,0.898440308,0.864206676,0.872143729,0.900367419,0.873186459,0.898134591,0.897428155,0.889209404,0,0.925348646,0.872971796,0.77518596,0.769567938,0.771524701,0.839283856,0,0,0
146,Mozambique,Chimoio,Maize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214656005,0.214435127,0.215550598,0.2531384,0.246043047,0.242678949,0.239064373,0.244912531,0.331434415,0.350514943,0.240891981,0.202238777,0.201813972,0.196425401,0.191246365,0.293145559,0.277504128,0.287390029,0.302546507,0.317355555,0.326093157,0.332177652,0.286021429,0.288253265,0.285517241,0.301600777,0.322517047,0.336434686,0.31485438,0.324992972,0.317722302,0.313550748,0.316787515,0.31860546,0.251795442,0.292796904,0.21937159,0.205203766,0.282189935,0.305599163,0.348372932,0.345580333,0.377555447,0.383461825,0.378112481,0.382080013,0.290730107,0.266048547,0.269629899,0.267675804,0.297204732,0.306842178,0,0,0
146,Mozambique,Chimoio,Rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.078543046,1.077433238,1.083037942,0.945025425,0.845369477,1.014935722,1.0353648,1.097465191,1.114692988,1.109663166,0.996637887,0.906241985,0.904338412,0.880191959,0.810571689,0.844544938,0.853047689,0.85853931,0.941451812,0.9795153,0.974159732,0.992336348,0.992358773,0.962945026,1.009655172,1.009395473,1.095888373,1.144026796,1.056261479,1.069815387,1.105088433,0.994956408,0.99667651,0.985113435,0.999234137,0.988645906,0.828936911,0.662689571,0.811296063,0.832722833,0.630257193,0.653882321,0.694444444,0.687413193,0.677823686,0.718698187,0.73831009,0.748261539,0.912697209,1.003784267,1.006336566,1.007140627,0,0,0
147,Mozambique,Cuamba,Maize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225557974,0.257622587,0.258962715,0.305906317,0.338219523,0.303171807,0.298656221,0.305962156,0.310765091,0.309362828,0.24997001,0.134727582,0.130325933,0.122837459,0.129475677,0.156875458,0.185095253,0.191593353,0.201697671,0.21157037,0.226268721,0.152691963,0.155277999,0.142302245,0.157586207,0.204529743,0.223195188,0,0.214026013,0.214038047,0,0.212381349,0.222307028,0.240968268,0.168706559,0.163557373,0.191680422,0,0.241977869,0.289202861,0.328634108,0.342893606,0.368065723,0.383461825,0.459821827,0.420187731,0,0.237448328,0.245700246,0.267675804,0.319344137,0.383720579,0,0,0
147,Mozambique,Cuamba,Rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.033807381,0.752963974,0.849367504,0.922516033,0.896658334,0.86847933,0.782012323,1.625847911,0.951876738,0.947581591,0.774226179,0.536846667,0.664573999,0.771957554,0.727221722,0.740693934,1.091978743,1.06270074,1.171669416,0.959776957,0.950708912,0.968447965,0.993972889,1.073403412,1.082068966,1.10288455,1.11597594,0,1.124479928,1.124543154,0,1.115838962,1.296790998,1.281746104,1.399505802,1.216823044,1.078876674,0,1.058212256,1.046572475,1.038885484,1.091483074,1.186215498,1.132269168,1.157824745,1.086404236,0,0.997682052,1.063015878,1.003784267,1.006336566,1.040711981,0,0,0
148,Mozambique,Lichinga,Maize,0,0,0,0,0,0,0,0,0,0,0,0,0.195102375,0.184398748,0.181779115,0.183661004,0.115921447,0.097697079,0.097916809,0.097871613,0.098987218,0.098579423,0.107871141,0.115088191,0.123232306,0.135570974,0.164527381,0.183967786,0.14083716,0.100123734,0.108761816,0.108974999,0.132399439,0.135087371,0.138258847,0.146645292,0.153425245,0.156370456,0.148871492,0.12996996,0.100596993,0.110740614,0.168786693,0.165655461,0.175397711,0.206945406,0.2323084,0.34656228,0.351498895,0.385514658,0.476756704,0.289362144,0.114317425,0.105808361,0.105808361,0.110881938,0.124916954,0.122943482,0.124838485,0.136244652,0.116869305,0.110877209,0.110855291,0.10508234,0.104150653,0.110766847,0.166852707,0.144949053,0.149992034,0.182111876,0.243892687,0.329983563,0.347590308,0.285146605,0.321781768,0.295411197,0.242248863,0.265742106,0.326668357,0.33324308,0.331808397,0.372979693,0.4294956,0.40859668,0.412471428,0.512384908,0.703711958,0.303923963,0.200336776,0.243602612,0.300434503,0.248015311,0.210702662,0.125173503,0.222514663,0.255443419,0.254908961,0.241867346,0.227058598,0.222411708,0.162144792,0.142976079,0.1514709,0.136758684,0.141215386,0.166502477,0.201089233,0.209930229,0.239635828,0.235458907,0.276653302,0.313461408,0.21793141,0.162413793,0.176590478,0.195667781,0.202084109,0.239889051,0.246274951,0.214190596,0.22949088,0.222307028,0.198853753,0.191826944,0.177430543,0.178014651,0.192984978,0.191536418,0.199197628,0.245523269,0.283113917,0.303332249,0.329783879,0.335438369,0.363026154,0.3488105,0.256404287,0.250418769,0.229532002,0.268356418,0.322285001,0,0,0
148,Mozambique,Lichinga,Rice,0,0,0,0,0,0,0,0,0,0,0,0,0.51443843,0.517949864,0.517834121,0.514677931,0.515444073,0.514082885,0.515239105,0.644072143,0.520871606,0.518725786,0.519938902,0.519405507,0.519213037,0.520264407,0.546419919,0.516739353,0.520579074,0.526851961,0.524563162,0.516723122,0.526820145,0.551001535,0.574228349,0.598144595,0.61048227,0.622201324,0.592362788,0.575509007,0.499909946,0.46502885,0.463959556,0.479013575,0.465274115,0.471198771,0.393755433,0.48324612,0.476184617,0.450809737,0.420491161,0.442750015,0.619311876,0.426563078,0.372918979,0.397391561,0.329001022,0.517237949,0.624590001,0.4341557,0.319442767,0.546244713,0.794204516,0.794515555,0.787471176,0.793570875,0.92994131,0.800540726,0.796201238,0.795623102,0.819239535,0.852630922,0.796121179,0.851698825,1.103251777,1.059591141,0.847044233,1.318745199,1.437174527,1.280486535,1.274973766,1.273932864,1.32925388,1.489439875,1.458875452,1.437405267,1.393447886,1.231850029,1.078360621,1.348084825,1.346697661,1.121542602,1.134325715,1.377984527,1.087456399,1.071259305,1.463048911,1.486015571,1.479310233,1.107195311,1.006771756,0.870800813,0.97783199,1.001818054,1.07917128,1.113624065,1.132802681,1.004078056,0.855842241,0,0,1.984717546,2.0393338,2.12,1.467885965,1.524423133,1.525120953,1.536039582,1.536125949,2.306206276,1.554735621,1.518357003,1.500741582,1.480427149,1.496111862,1.473745536,1.472723352,1.445517942,1.429618001,1.518504282,1.617409995,1.666802234,1.649925857,1.112504176,1.002834679,0.984413454,0.997682052,1.011112122,1.137622169,1.224376155,1.275711461,0,0,0
149,Mozambique,Maputo,Maize,0,0,0,0,0,0,0,0,0,0,0,0,0.27152103,0.250163337,0.221744736,0.217830494,0.224143315,0.217578648,0.222343846,0.223523378,0.220451883,0.223848472,0.222214551,0.266814945,0.219749916,0.280208797,0.276216987,0.275308436,0.219464041,0.216424665,0.182612432,0.201149686,0.20600612,0.220303777,0.247251222,0.271214948,0.274663376,0.302352665,0.270675439,0.26095136,0.227111988,0.221481227,0.227495108,0.263171853,0.276793125,0.263059449,0.28198441,0.429057852,0.473723714,0.455110611,0.31171111,0.221560258,0.188679245,0.190529042,0.229004809,0.212071399,0.256596928,0.253844471,0.258423616,0.311416349,0.246594234,0.268664007,0.247292573,0.253981302,0.245196003,0.245933385,0.250862461,0.249265487,0.24363991,0.257830034,0.306265243,0.322077274,0.340832781,0.376593038,0.378103931,0.36367849,0.323687474,0.3786825,0.413114945,0.476121051,0.479463134,0.527973477,0.530383828,0.528914675,0.512128954,0.502254104,0.48727237,0.438041212,0.385638898,0.393222735,0.381551819,0.394861515,0.385980708,0.375161847,0.370032334,0.364520895,0.369867904,0.452186778,0.471805387,0.42374942,0.385314988,0.384505629,0.3653627,0.308313957,0.305234036,0.36103287,0.35749197,0.373405309,0.402477162,0.402466773,0.424180209,0.370601129,0.417618942,0.451034483,0.461714253,0.483589574,0.472646074,0.479778103,0.483178709,0.476395896,0.468652364,0.477589599,0.465090729,0.458795139,0.455989194,0.450610824,0.437001366,0.452209371,0.443049014,0.458841089,0.428533047,0.453473239,0.42304931,0.440965824,0.43723592,0.482362592,0.424347433,0.446911558,0.419247229,0.438427297,0.431391902,0,0,0
149,Mozambique,Maputo,Rice,0,0,0,0,0,0,0,0,0,0,0,0,0.268105671,0.2725147,0.247958745,0.251572864,0.283173424,0.318262101,0.325819252,0.306863835,0.306903602,0.305208782,0.32792827,0.313798514,0.331348403,0.327270058,0.32175198,0.331485079,0.321419777,0.323981164,0.318676597,0.37096906,0.354145352,0.372821777,0.410739786,0.428898058,0.41360442,0.434666127,0.417985342,0.427838857,0.397555801,0.395151931,0.373043053,0.408426396,0.429295097,0.422248223,0.412749202,0.436336873,0.481926723,0.468795208,0.49288616,0.458311103,0.431372549,0.443211247,0.43618202,0.488888544,0.515182979,0.508086816,0.522015704,0.527103947,0.501369319,0.504374998,0.487608239,0.4951666,0.504996157,0.499225407,0.505614263,0.523535663,0.510594645,0.506729209,0.520171125,0.62210016,0.65210138,0.651763669,0.64397767,0.65660724,0.717651922,0.785184878,0.765966643,0.817278654,0.792607309,0.787401575,0.788163546,0.776010691,0.79172368,0.837739584,0.707489263,0.807708924,0.792702179,0.792836279,0.79202046,0.744045934,0.735060775,0.71445736,0.704688727,0.755527057,0.85255266,0.865935867,0.86202851,0.774226179,0.729946374,0.772835722,0.731298068,0.719668974,0.726407552,0.79532683,0.781175813,0.887352145,0.915674095,0.807468769,0.950047454,0.895188965,0.857462243,0.869655172,0.905518721,0.972015043,0.964272423,0.957307245,0.95436229,0.986552132,0.884488351,0.885893508,0.860600956,0.845339075,0.912708554,0.899063895,0.898440308,0.881843547,0.872143729,0.865737903,0.839602364,0.847296784,0.838717902,0.827017675,0.835695566,0.820344545,0.83140171,0.842593435,0.836486889,0.838613805,0.839283856,0,0,0
150,Mozambique,Maxixe,Maize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304127335,0.251238353,0.256697735,0.250924361,0.243891067,0.252584212,0.284368117,0.291324527,0.338324189,0.350875926,0.308652983,0.24056391,0.240058603,0.245388584,0.219838911,0.234351604,0.243648624,0.274263371,0.29049169,0.36577618,0.387889236,0.297313525,0.263423799,0.233853339,0.256551724,0.310197473,0.321029079,0.367696316,0.37182803,0.363977134,0.35748448,0.384592496,0.404969303,0.313844689,0.286837276,0.297908072,0.344161659,0.379860562,0.387305686,0.386185243,0.414515308,0.47219237,0.422631636,0,0,0,0,0.361826024,0.330296627,0.364039094,0.304249088,0.341084959,0,0,0
150,Mozambique,Maxixe,Rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714266918,0.769863415,0.679494003,0.664211544,0.627660834,0.667897749,0.644707129,0.660478401,0.680999815,0.697781035,0.686363828,0.601999393,0.632507347,0.601302249,0.586147181,0.634919763,0.67294751,0.656332914,0.749750818,0.771029046,0.829335074,0.855462369,0.909393189,0.870730518,0.893793103,0.934174377,0.979454883,1.004838109,0.937066607,0.946490488,0.937787197,0.948463118,0.898490906,0.888066944,0.895914917,0.924756307,0.93502645,0.955940487,0.905476954,0.941915228,0.874395282,0.822810317,0.889661624,0.905815334,0.893179089,0.860766433,0.853158326,0.856343761,0.880678658,0.854220411,0.872158357,0.87285521,0,0,0
151,Mozambique,Milange,Maize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292211824,0.404390058,0.420404162,0.303016085,0.232564246,0.095960045,0.092489826,0.094339623,0.12208657,0.116309725,0.123325655,0.139256371,0.137958453,0.128697573,0.102844988,0.096920638,0.09961472,0.077163785,0.069946195,0.106506584,0.116680215,0,0.15543216,0.19026614,0.219903243,0.22886628,0.232289999,0.280574284,0.227773452,0.206870586,0.21372468,0.332177632,0.405218382,0.385312311,0.373284447,0.410277663,0.440613895,0.474408201,0.474559648,0.506540213,0.337313354,0.187839285,0.139070558,0.206761476,0.225325878,0.226498001,0.230629008,0.2689975,0.265319551,0.249867574,0.240985362,0.290095768,0.258825143,0.145896893,0.135612008,0,0,0,0,0.222003302,0.228180422,0.235215943,0.246729295,0.221832079,0.193689593,0.129129313,0.087238905,0.086206897,0.125368494,0.210919453,0.223297358,0,0,0.281336159,0.297557057,0.185255857,0.152710893,0.133664726,0.127779198,0.155717867,0.287500898,0.282189935,0.279085993,0.311665645,0.302256851,0.305026842,0.335487161,0.33080707,0.325921271,0.218867925,0.116396239,0.235926162,0.267675804,0.293514832,0.302142188,0,0,0
